lat,lon,rep_date,fuel,elev,slope,aspect,temp,rh,ws,wd,pcp,ffmc,dmc,dc,bui,isi,fwi,ros,hfi,sfc,tfc,frp,cbh,sfl,cfl,greenup,pcuring,pconif
43.6287,-65.437,2023-05-29 06:14:00,O1b,24.0,0.596343,123.024,12.558,56.0,20.343,84.0,0.0,85.165,18.164,80.741,23.251,6.009,10.086,0.63,66.0,0.35,0.35,7.64,,17.334,0.21269,0.0,56,0
43.6398,-65.4318,2023-05-29 06:14:00,D2,30.0,0.437321,120.964,12.617,56.0,20.296,84.0,0.0,85.236,18.266,81.443,23.407,6.054,10.185,0.0,0.0,0.1,0.1,1.38,,18.2202,0.310799,0.0,76,0
43.6134,-65.4512,2023-05-29 06:14:00,C2,25.0,0.736758,104.744,12.482,57.0,20.407,84.0,0.0,85.07,18.106,80.64,23.193,5.95,9.989,4.09,1436.0,1.17,1.17,0.98,,18.1702,0.596071,0.0,73,100
43.6127,-65.4464,2023-05-29 06:14:00,C2,9.0,0.736758,104.744,12.472,57.0,20.411,84.0,0.0,85.062,17.965,79.205,22.929,5.944,9.919,4.05,1409.0,1.16,1.16,1.53,,19.6786,0.596835,0.0,73,100
43.6282,-65.4576,2023-05-29 06:14:00,M2_65,24.0,0.265165,261.87,12.583,56.0,20.342,84.0,0.0,85.174,18.174,81.02,23.288,6.016,10.104,3.47,989.0,0.95,0.95,17.63,,20.1289,0.546546,0.0,56,65
43.6296,-65.4675,2023-05-29 06:14:00,M2_65,5.0,1.13976,248.782,12.609,56.0,20.333,84.0,0.0,85.191,18.029,79.601,23.022,6.027,10.057,3.46,976.0,0.94,0.94,1.43,,20.1289,0.546546,0.0,47,65
43.6269,-65.4733,2023-05-29 06:14:00,M2_65,3.0,1.068,253.686,12.603,56.0,20.343,84.0,0.0,85.179,18.003,79.455,22.986,6.02,10.039,3.46,976.0,0.94,0.94,1.43,,16.6921,0.476639,0.0,47,65
43.6479,-65.4398,2023-05-29 06:14:00,C2,28.0,0.191213,101.31,12.675,56.0,20.26,84.0,0.0,85.294,18.294,81.58,23.445,6.091,10.246,4.26,1605.0,1.18,1.25573,1.81,,17.3114,0.302908,0.0,67,100
43.637,-65.3866,2023-05-29 06:14:00,C2,24.0,0.755811,214.216,12.558,56.0,20.293,84.0,0.0,85.196,18.174,80.335,23.217,6.019,10.092,4.16,1553.0,1.17,1.24459,3.55,,18.2233,0.310799,0.0,78,100
43.6457,-65.3996,2023-05-29 06:14:00,D2,19.0,0.289935,172.569,12.619,56.0,20.257,84.0,0.0,85.256,18.178,80.313,23.218,6.058,10.147,0.0,0.0,0.1,0.1,1.66,,17.2348,0.206095,1.0,34,0
43.6348,-65.4303,2023-05-29 06:14:00,D2,24.0,0.437321,120.964,12.585,56.0,20.318,84.0,0.0,85.201,18.19,80.796,23.278,6.031,10.123,0.0,0.0,0.1,0.1,2.8,,17.334,0.21269,0.0,56,0
43.6465,-65.43,2023-05-29 06:14:00,D2,28.0,0.397256,102.724,12.655,56.0,20.267,84.0,0.0,85.279,18.282,81.41,23.417,6.081,10.226,0.0,0.0,0.1,0.1,1.32,,19.0457,0.253341,0.0,76,0
43.6343,-65.3925,2023-05-29 06:14:00,O1b,24.0,0.279509,169.695,12.547,56.0,20.305,84.0,0.0,85.179,18.164,80.342,23.21,6.009,10.076,0.73,77.0,0.35,0.35,3.55,,17.3372,0.21269,0.0,61,0
43.6492,-65.4242,2023-05-29 06:14:00,D2,28.0,0.38931,95.5275,12.663,56.0,20.256,84.0,0.0,85.294,18.292,81.393,23.424,6.09,10.24,0.0,0.0,0.1,0.1,1.32,,17.3114,0.302908,1.0,31,0
43.6315,-65.4567,2023-05-29 06:14:00,M2_65,24.0,0.364434,157.834,12.602,56.0,20.327,84.0,0.0,85.196,18.19,81.09,23.309,6.03,10.129,3.49,995.0,0.95,0.95,7.14,,19.6786,0.596835,0.0,56,65
43.6354,-65.4352,2023-05-29 06:14:00,M2_50,23.0,0.437321,120.964,12.596,56.0,20.314,84.0,0.0,85.209,18.188,80.796,23.277,6.036,10.13,2.73,696.0,0.85,0.85,2.35,,21.4166,0.160809,0.0,66,50
43.613,-65.523,2023-05-29 06:14:00,M2_65,30.0,0.669188,122.8,12.618,56.0,20.379,84.0,0.0,85.146,18.208,82.2,23.437,6.004,10.122,3.48,992.0,0.95,0.95,4.0,,17.3659,0.554391,0.0,67,65
43.6397,-65.4063,2023-05-29 06:14:00,M2_50,18.0,0.308727,68.6294,12.591,56.0,20.282,84.0,0.0,85.218,18.142,80.18,23.175,6.034,10.103,2.72,685.0,0.84,0.84,1.61,,11.6798,0.200644,1.0,34,50
43.6384,-65.3965,2023-05-29 06:14:00,M2_50,15.0,0.279509,169.695,12.574,56.0,20.288,84.0,0.0,85.207,18.104,79.795,23.104,6.027,10.076,2.71,683.0,0.84,0.84,3.23,,21.4198,0.160809,0.0,61,50
43.6301,-65.4469,2023-05-29 06:14:00,O1b,19.0,0.364434,157.834,12.58,56.0,20.335,84.0,0.0,85.18,18.135,80.492,23.202,6.019,10.088,0.63,66.0,0.35,0.35,3.53,,21.4166,0.160809,0.0,56,0
43.6485,-65.4193,2023-05-29 06:14:00,D2,28.0,0.480885,98.9726,12.654,56.0,20.259,84.0,0.0,85.288,18.286,81.311,23.41,6.086,10.231,0.0,0.0,0.1,0.1,1.29,,19.0457,0.253341,1.0,36,0
43.6249,-65.484,2023-05-29 06:14:00,D2,8.0,0.151038,65.556,12.61,56.0,20.347,84.0,0.0,85.176,18.044,79.996,23.076,6.019,10.059,0.0,0.0,0.1,0.1,3.24,,19.0425,0.253341,0.0,55,0
43.6397,-65.3808,2023-05-29 06:14:00,D2,27.0,0.755811,214.216,12.569,56.0,20.281,84.0,0.0,85.214,18.212,80.557,23.271,6.031,10.121,0.0,0.0,0.1,0.1,1.17,,0.0,-1.0,0.0,65,0
43.6349,-65.4558,2023-05-29 06:14:00,D2,30.0,0.364434,157.834,12.62,56.0,20.313,84.0,0.0,85.218,18.257,81.665,23.423,6.044,10.175,0.0,0.0,0.1,0.1,7.14,,17.1408,0.377621,0.0,56,0
43.643,-65.3799,2023-05-29 06:14:00,D2,32.0,0.158114,108.435,12.587,56.0,20.267,84.0,0.0,85.235,18.274,81.006,23.369,6.044,10.163,0.0,0.0,0.1,0.1,1.17,,0.0,-1.0,0.0,65,0
43.645,-65.3692,2023-05-29 06:14:00,D2,32.0,0.158114,108.435,12.624,56.0,20.152,84.0,0.0,85.252,18.321,80.137,23.316,6.023,10.121,0.0,0.0,0.1,0.1,1.3,,0.0,-1.0,1.0,35,0
43.6086,-65.4169,2023-05-29 06:14:00,C2,13.0,0.372911,219.56,12.414,57.0,20.416,84.0,0.0,85.012,17.949,79.172,22.912,5.905,9.861,4.01,1395.0,1.16,1.16,1.06,,19.7579,0.0272487,0.0,63,100
43.6544,-65.3871,2023-05-29 06:14:00,D2,28.0,0.782624,206.565,12.687,56.0,20.116,84.0,0.0,85.314,18.343,80.35,23.356,6.064,10.187,0.0,0.0,0.1,0.1,2.08,,0.0,-1.0,1.0,37,0
43.6083,-65.514,2023-05-29 06:14:00,O1b,8.0,0.427931,83.2902,12.57,56.0,20.404,84.0,0.0,85.101,17.992,80.067,23.04,5.974,9.987,0.72,76.0,0.35,0.35,1.79,,16.9413,0.392484,1.0,33,0
43.6233,-65.4232,2023-05-29 06:14:00,D2,21.0,0.375,180.0,12.509,56.0,20.368,84.0,0.0,85.122,18.105,80.168,23.143,5.981,10.021,0.0,0.0,0.1,0.1,38.53,,17.2316,0.206095,0.0,70,0
43.6193,-65.4191,2023-05-29 06:14:00,D2,22.0,0.375,180.0,12.481,57.0,20.37,84.0,0.0,85.085,18.084,80.155,23.125,5.951,9.975,0.0,0.0,0.1,0.1,38.53,,17.334,0.21269,0.0,70,0
43.6276,-65.4782,2023-05-29 06:14:00,D2,3.0,0.151038,65.556,12.616,56.0,20.338,84.0,0.0,85.188,18.01,79.55,23.001,6.026,10.051,0.0,0.0,0.1,0.1,1.36,,17.2316,0.206095,1.0,36,0
43.6174,-65.4299,2023-05-29 06:14:00,D2,22.0,0.391312,116.565,12.479,57.0,20.393,84.0,0.0,85.085,18.087,80.192,23.131,5.958,9.986,0.0,0.0,0.1,0.1,3.02,,14.0052,0.47825,0.0,44,0
43.6167,-65.4249,2023-05-29 06:14:00,D2,22.0,0.403887,201.801,12.47,57.0,20.396,84.0,0.0,85.078,18.081,80.111,23.118,5.953,9.976,0.0,0.0,0.1,0.1,242.79,,17.2316,0.206095,0.0,70,0
43.6511,-65.4135,2023-05-29 06:14:00,D2,22.0,0.480885,98.9726,12.663,56.0,20.248,84.0,0.0,85.303,18.246,80.79,23.323,6.095,10.223,0.0,0.0,0.1,0.1,1.15,,17.2348,0.206095,1.0,36,0
